NCESSCH,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LCITY,LSTATE,LZIP,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,LATCOD,LONCOD
361227000988,3612270,NY-170500010000,GLOVERSVILLE CITY SCHOOL DISTRICT,KINGSBOROUGH SCHOOL,24 W ELEVENTH AVE,GLOVERSVILLE,NY,12078,(518)775-5730,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,32-Town: Distant,Fulton County,43.0641,-74.3426
361227000991,3612270,NY-170500010000,GLOVERSVILLE CITY SCHOOL DISTRICT,PARK TERRACE SCHOOL,40 BLOOMINGDALE AVE,GLOVERSVILLE,NY,12078,(518)775-5750,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,32-Town: Distant,Fulton County,43.04,-74.3455
361230000992,3612300,NY-430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),GORHAM ELEMENTARY SCHOOL,2705 W MAIN ST,GORHAM,NY,14461,(585)526-6351,No,Not Virtual,3,5,Elementary,Regular School,Currently operational,42-Rural: Distant,Ontario County,42.797919,-77.137914
361230000993,3612300,NY-430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),MARCUS WHITMAN HIGH SCHOOL,4100 BALDWIN RD,RUSHVILLE,NY,14544,(585)554-6441,No,Not Virtual,9,12,High,Regular School,Currently operational,41-Rural: Fringe,Ontario County,42.77943,-77.223535
361230000994,3612300,NY-430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),MIDDLESEX VALLEY ELEMENTARY SCHOOL,149 RT 245,RUSHVILLE,NY,14544,(585)554-3115,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,41-Rural: Fringe,Yates County,42.75509,-77.240145
361230001418,3612300,NY-430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),MARCUS WHITMAN MIDDLE SCHOOL,4100 BALDWIN RD,RUSHVILLE,NY,14544,(585)554-6442,No,Not Virtual,6,8,Middle,Regular School,Currently operational,41-Rural: Fringe,Ontario County,42.77943,-77.223535
361233000995,3612330,NY-440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,GOSHEN CENTRAL HIGH SCHOOL,222 SCOTCHTOWN AVE,GOSHEN,NY,10924,(845)615-6100,No,Not Virtual,9,12,High,Regular School,Currently operational,41-Rural: Fringe,Orange County,41.418,-74.3212
361233000996,3612330,NY-440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,GOSHEN INTERMEDIATE SCHOOL,13 MCNALLY ST,GOSHEN,NY,10924,(845)615-6500,No,Not Virtual,3,5,Elementary,Regular School,Currently operational,23-Suburb: Small,Orange County,41.4132,-74.3203
361233000997,3612330,NY-440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,C J HOOKER MIDDLE SCHOOL,41 LINCOLN AVE,GOSHEN,NY,10924,(845)615-6300,No,Not Virtual,6,8,Middle,Regular School,Currently operational,23-Suburb: Small,Orange County,41.4089,-74.3257
361233000998,3612330,NY-440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,SCOTCHTOWN AVENUE SCHOOL,118 SCOTCHTOWN AVE,GOSHEN,NY,10924,(845)615-6600,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,23-Suburb: Small,Orange County,41.4144,-74.3238
361236001000,3612360,NY-511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,GOUVERNEUR ELEMENTARY SCHOOL,111 GLEASON ST,GOUVERNEUR,NY,13642,(315)287-2260,No,Not Virtual,PK,4,Elementary,Regular School,Currently operational,32-Town: Distant,St. Lawrence County,44.3431,-75.4571
361236001002,3612360,NY-511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,GOUVERNEUR HIGH SCHOOL,113 E BARNEY ST,GOUVERNEUR,NY,13642,(315)287-1900,No,Not Virtual,9,12,High,Regular School,Currently operational,32-Town: Distant,St. Lawrence County,44.3412,-75.4653
361236006655,3612360,NY-511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,GOUVERNEUR MIDDLE SCHOOL,25 WILSON ST,GOUVERNEUR,NY,13642,(315)287-1903,No,Not Virtual,5,8,Middle,Regular School,Currently operational,32-Town: Distant,St. Lawrence County,44.3287,-75.4821
361239001005,3612390,NY-042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,GOWANDA ELEMENTARY SCHOOL,450 ALDRICH ST,GOWANDA,NY,14070,(716)532-3325,No,Not Virtual,PK,4,Elementary,Regular School,Currently operational,32-Town: Distant,Erie County,42.4743,-78.9426
361239001007,3612390,NY-042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,GOWANDA HIGH SCHOOL,10674 PROSPECT ST,GOWANDA,NY,14070,(716)532-3325,No,Not Virtual,9,12,High,Regular School,Currently operational,41-Rural: Fringe,Cattaraugus County,42.465252,-78.947468
361239004858,3612390,NY-042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,GOWANDA MIDDLE SCHOOL,10674 PROSPECT ST,GOWANDA,NY,14070,(716)532-3325,No,Not Virtual,5,8,Middle,Regular School,Currently operational,41-Rural: Fringe,Cattaraugus County,42.465252,-78.947468
361240001008,3612400,NY-660410020000,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,ZICCOLELLA ELEMENTARY SCHOOL,1 S BROADWAY,HASTINGS ON HUDSON,NY,10706,(914)478-1106,No,Not Virtual,KG,8,Elementary,Special Education School,Currently operational,21-Suburb: Large,Westchester County,40.97964,-73.881567
361240004295,3612400,NY-660410020000,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,MARTIN LUTHER KING JR HIGH SCHOOL,1 S BROADWAY,HASTINGS ON HUDSON,NY,10706,(914)478-1106,No,Not Virtual,8,12,High,Special Education School,Currently operational,21-Suburb: Large,Westchester County,40.97964,-73.881567
361240006299,3612400,NY-660410020000,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,ZICCOLELLA MIDDLE SCHOOL,1 S BROADWAY,HASTINGS ON HUDSON,NY,10706,(914)478-1106,No,Not Virtual,6,9,Middle,Special Education School,Currently operational,21-Suburb: Large,Westchester County,40.97964,-73.881567
361245001010,3612450,NY-640701040000,GRANVILLE CENTRAL SCHOOL DISTRICT,GRANVILLE ELEMENTARY SCHOOL,61 QUAKER ST,GRANVILLE,NY,12832,(518)642-1051,No,Not Virtual,4,6,Middle,Regular School,Currently operational,32-Town: Distant,Washington County,43.4011,-73.2678
361245001011,3612450,NY-640701040000,GRANVILLE CENTRAL SCHOOL DISTRICT,GRANVILLE JUNIOR-SENIOR HIGH SCHOOL,58 QUAKER ST,GRANVILLE,NY,12832,(518)642-1051,No,Not Virtual,7,12,High,Regular School,Currently operational,32-Town: Distant,Washington County,43.4012,-73.264
361245001012,3612450,NY-640701040000,GRANVILLE CENTRAL SCHOOL DISTRICT,MARY J TANNER PRIMARY SCHOOL,RT 22,MIDDLE GRANVILLE,NY,12849,(518)642-1051,No,Not Virtual,PK,3,Elementary,Regular School,Currently operational,41-Rural: Fringe,Washington County,43.4299,-73.2886
361251001013,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,E M BAKER SCHOOL,69 BAKER HILL RD,GREAT NECK,NY,11023,(516)441-4100,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.8016,-73.7273
361251001015,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,GREAT NECK NORTH MIDDLE SCHOOL,77 POLO RD,GREAT NECK,NY,11023,(516)441-4500,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.8035,-73.7431
361251001016,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,GREAT NECK NORTH HIGH SCHOOL,35 POLO RD,GREAT NECK,NY,11023,(516)441-4700,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.800082,-73.7403
361251001017,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,GREAT NECK SOUTH MIDDLE SCHOOL,349 LAKEVILLE RD,GREAT NECK,NY,11020,(516)441-4600,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.764425,-73.703572
361251001018,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,GREAT NECK SOUTH HIGH SCHOOL,341 LAKEVILLE RD,GREAT NECK,NY,11020,(516)441-4800,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.7665,-73.7009
361251001019,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,JOHN F KENNEDY SCHOOL,1-A GRASSFIELD RD,GREAT NECK,NY,11024,(516)441-4200,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.8117,-73.7323
361251001021,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,LAKEVILLE ELEMENTARY SCHOOL,47-27 JAYSON AVE,GREAT NECK,NY,11020,(516)441-4300,No,Not Virtual,1,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.773104,-73.726279
361251001022,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,EARLY CHILDHOOD CENTER,10 CAMPBELL ST,NEW HYDE PARK,NY,11040,(516)441-4350,No,Not Virtual,PK,KG,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.7484,-73.6971
361251001023,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,SADDLE ROCK SCHOOL,10 HAWTHORNE LN,GREAT NECK,NY,11023,(516)441-4400,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.7929,-73.746
361251002027,3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,VILLAGE SCHOOL,614 MIDDLE NECK RD,GREAT NECK,NY,11023,(516)441-4900,No,Not Virtual,8,12,High,Alternative Education School,Currently operational,21-Suburb: Large,Nassau County,40.8031,-73.7365
361263000475,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,ARCADIA MIDDLE SCHOOL,130 ISLAND COTTAGE RD,ROCHESTER,NY,14612,(585)966-3300,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.256,-77.664
361263000486,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,PINE BROOK ELEMENTARY SCHOOL,2300 ENGLISH RD,ROCHESTER,NY,14616,(585)966-4600,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2395,-77.7109
361263001024,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,AUTUMN LANE ELEMENTARY SCHOOL,2089 MAIDEN LN,ROCHESTER,NY,14626,(585)966-4700,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2214,-77.7057
361263001027,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,BROOKSIDE ELEMENTARY SCHOOL CAMPUS,1144 LONG POND RD,ROCHESTER,NY,14626,(585)966-4800,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2181,-77.6933
361263001028,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,BUCKMAN HEIGHTS ELEMENTARY SCHOOL,550 BUCKMAN RD,ROCHESTER,NY,14615,(585)966-5900,No,Not Virtual,3,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2175,-77.6699
361263001029,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,CRAIG HILL ELEMENTARY SCHOOL,320 W CRAIG HILL DR,ROCHESTER,NY,14626,(585)966-4500,No,Not Virtual,3,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2067,-77.7185
361263001030,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,ENGLISH VILLAGE ELEMENTARY SCHOOL,800 TAIT AVE,ROCHESTER,NY,14616,(585)966-3800,No,Not Virtual,KG,2,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2398,-77.6527
361263001031,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,ARCADIA HIGH SCHOOL,120 ISLAND COTTAGE RD,ROCHESTER,NY,14612,(585)966-3000,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2547,-77.6629
361263001032,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,ATHENA HIGH SCHOOL,800 LONG POND RD,ROCHESTER,NY,14612,(585)966-4000,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2443,-77.6926
361263001033,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,ATHENA MIDDLE SCHOOL,800 LONG POND RD,ROCHESTER,NY,14612,(585)966-8800,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2443,-77.6939
361263001034,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,HOLMES ROAD ELEMENTARY SCHOOL,300 HOLMES RD,ROCHESTER,NY,14626,(585)966-4900,No,Not Virtual,KG,2,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2025,-77.6896
361263001035,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,ODYSSEY ACADEMY,750 MAIDEN LN,ROCHESTER,NY,14615,(585)966-5200,No,Not Virtual,6,12,High,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.225482,-77.662929
361263001037,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,LAKESHORE ELEMENTARY SCHOOL,1200 LATTA RD,ROCHESTER,NY,14612,(585)966-3900,No,Not Virtual,3,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2539,-77.6434
361263001038,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,LONGRIDGE SCHOOL,190 LONGRIDGE AVE,ROCHESTER,NY,14616,(585)966-5800,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2262,-77.6537
361263001039,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,OLYMPIA HIGH SCHOOL,1139 MAIDEN LN,ROCHESTER,NY,14615,(585)966-5000,No,Not Virtual,6,12,High,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2218,-77.6725
361263001040,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,PADDY HILL ELEMENTARY SCHOOL,1801 LATTA RD,ROCHESTER,NY,14612,(585)966-3700,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.2516,-77.6608
361263004770,3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,GREECE COMMUNITY EARLY LEARNING CENTER,1010 ENGLISH RD,ROCHESTER,NY,14616,(585)966-3600,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,21-Suburb: Large,Monroe County,43.239363,-77.676216
361266001043,3612660,NY-010701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,HEATLY SCHOOL,171 HUDSON AVE,GREEN ISLAND,NY,12183,(518)273-1422,No,Not Virtual,PK,12,Other,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7457,-73.6898
361272001045,3612720,NY-660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,HIGHVIEW SCHOOL,200 N CENTRAL AVE,HARTSDALE,NY,10530,(914)946-6946,No,Not Virtual,2,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Westchester County,41.0227,-73.791
361272001046,3612720,NY-660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,LEE F JACKSON SCHOOL,SARATOGA RD,WHITE PLAINS,NY,10607,(914)948-2992,No,Not Virtual,KG,1,Elementary,Regular School,Currently operational,21-Suburb: Large,Westchester County,41.035,-73.7907
361272001047,3612720,NY-660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,EARLY CHILDHOOD PROGRAM,475 W HARTSDALE AVE,HARTSDALE,NY,10530,(914)949-2745,No,Not Virtual,PK,PK,Prekindergarten,Regular School,Currently operational,21-Suburb: Large,Westchester County,41.03075,-73.799804
361272001049,3612720,NY-660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,RICHARD J BAILEY SCHOOL,33 HILLSIDE AVE S,WHITE PLAINS,NY,10607,(914)948-8107,No,Not Virtual,4,6,Middle,Regular School,Currently operational,21-Suburb: Large,Westchester County,41.0428,-73.7902
361272001050,3612720,NY-660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,WOODLANDS MIDDLE/HIGH SCHOOL,475 W HARTSDALE AVE,HARTSDALE,NY,10530,(914)761-6052,No,Not Virtual,7,12,High,Regular School,Currently operational,21-Suburb: Large,Westchester County,41.03075,-73.799804
361275001051,3612750,NY-080601040000,GREENE CENTRAL SCHOOL DISTRICT,GREENE INTERMEDIATE SCHOOL,105 ELEMENTARY LN,GREENE,NY,13778,(607)656-9891,No,Not Virtual,3,5,Elementary,Regular School,Currently operational,42-Rural: Distant,Chenango County,42.3329,-75.7529
361275001052,3612750,NY-080601040000,GREENE CENTRAL SCHOOL DISTRICT,GREENE HIGH SCHOOL,40 S CANAL ST,GREENE,NY,13778,(607)656-4161,No,Not Virtual,9,12,High,Regular School,Currently operational,42-Rural: Distant,Chenango County,42.3255,-75.7767
361275001546,3612750,NY-080601040000,GREENE CENTRAL SCHOOL DISTRICT,GREENE PRIMARY SCHOOL,127 ELEMENTARY LN,GREENE,NY,13778,(607)656-5174,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,42-Rural: Distant,Chenango County,42.3315,-75.7542
361275004686,3612750,NY-080601040000,GREENE CENTRAL SCHOOL DISTRICT,GREENE MIDDLE SCHOOL,40 S CANAL ST,GREENE,NY,13778,(607)656-4161,No,Not Virtual,6,8,Middle,Regular School,Currently operational,42-Rural: Distant,Chenango County,42.3255,-75.7767
361284001053,3612840,NY-581010020000,GREENPORT UNION FREE SCHOOL DISTRICT,GREENPORT ELEMENTARY SCHOOL,720 FRONT ST,GREENPORT,NY,11944,(631)477-1950,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,31-Town: Fringe,Suffolk County,41.1013,-72.3694
361284001054,3612840,NY-581010020000,GREENPORT UNION FREE SCHOOL DISTRICT,GREENPORT HIGH SCHOOL,720 FRONT ST,GREENPORT,NY,11944,(631)477-1950,No,Not Virtual,7,12,High,Regular School,Currently operational,31-Town: Fringe,Suffolk County,41.1013,-72.3694
361287001055,3612870,NY-190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,SCOTT M ELLIS ELEMENTARY SCHOOL,11219 SR 32,GREENVILLE,NY,12083,(518)966-5070,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,42-Rural: Distant,Greene County,42.417856,-74.023277
361287001056,3612870,NY-190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,GREENVILLE HIGH SCHOOL,4976 SR 81,GREENVILLE,NY,12083,(518)966-5070,No,Not Virtual,9,12,High,Regular School,Currently operational,42-Rural: Distant,Greene County,42.4186,-74.0264
361287003484,3612870,NY-190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,GREENVILLE MIDDLE SCHOOL,4976 SR 81,GREENVILLE,NY,12083,(518)966-5070,No,Not Virtual,6,8,Middle,Regular School,Currently operational,42-Rural: Distant,Greene County,42.4178,-74.0274
361290001057,3612900,NY-640801040000,GREENWICH CENTRAL SCHOOL DISTRICT,GREENWICH ELEMENTARY SCHOOL,10 GRAY AVE,GREENWICH,NY,12834,(518)692-9542,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,31-Town: Fringe,Washington County,43.0948,-73.496
361290001058,3612900,NY-640801040000,GREENWICH CENTRAL SCHOOL DISTRICT,GREENWICH JUNIOR-SENIOR HIGH SCHOOL,10 GRAY AVE,GREENWICH,NY,12834,(518)692-9542,No,Not Virtual,7,12,High,Regular School,Currently operational,31-Town: Fringe,Washington County,43.0966,-73.4975
361296001060,3612960,NY-442111020000,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,GREENWOOD LAKE MIDDLE SCHOOL,1247 LAKES RD,MONROE,NY,10950,(845)782-8678,No,Not Virtual,4,8,Middle,Regular School,Currently operational,41-Rural: Fringe,Orange County,41.2676,-74.2576
361296004389,3612960,NY-442111020000,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,GREENWOOD LAKE ELEMENTARY SCHOOL,80 WATERSTONE RD,GREENWOOD LAKE,NY,10925,(845)477-2411,No,Not Virtual,KG,3,Elementary,Regular School,Currently operational,21-Suburb: Large,Orange County,41.2242,-74.2955
361299001062,3612990,NY-141101060000,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,COLDEN ELEMENTARY SCHOOL,8263 BOSTON-COLDEN RD,COLDEN,NY,14033,(716)592-3217,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,41-Rural: Fringe,Erie County,42.6418,-78.688
361299001064,3612990,NY-141101060000,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,GRIFFITH INSTITUTE HIGH SCHOOL,290 N BUFFALO ST,SPRINGVILLE,NY,14141,(716)592-3202,No,Not Virtual,9,12,High,Regular School,Currently operational,31-Town: Fringe,Erie County,42.5161,-78.6667
361299001065,3612990,NY-141101060000,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,GRIFFITH INSTITUTE MIDDLE SCHOOL,267 NEWMAN ST,SPRINGVILLE,NY,14141,(716)592-3203,No,Not Virtual,6,8,Middle,Regular School,Currently operational,41-Rural: Fringe,Erie County,42.515682,-78.654541
361299001066,3612990,NY-141101060000,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,SPRINGVILLE ELEMENTARY SCHOOL,283 NORTH ST,SPRINGVILLE,NY,14141,(716)592-3204,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,41-Rural: Fringe,Erie County,42.5177,-78.6538
361302001067,3613020,NY-610501040000,GROTON CENTRAL SCHOOL DISTRICT,GROTON ELEMENTARY SCHOOL,516 ELM ST,GROTON,NY,13073,(607)898-5853,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,42-Rural: Distant,Tompkins County,42.5854,-76.3585
361302001068,3613020,NY-610501040000,GROTON CENTRAL SCHOOL DISTRICT,GROTON JUNIOR/SENIOR HIGH SCHOOL,400 PERU RD,GROTON,NY,13073,(607)898-5802,No,Not Virtual,6,12,High,Regular School,Currently operational,42-Rural: Distant,Tompkins County,42.580687,-76.370364
361308001069,3613080,NY-010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,ALTAMONT ELEMENTARY SCHOOL,117 GRAND ST,ALTAMONT,NY,12009,(518)861-8528,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7001,-74.0269
361308001070,3613080,NY-010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,GUILDERLAND HIGH SCHOOL,8 SCHOOL RD,GUILDERLAND CENTER,NY,12085,(518)861-8591,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Albany County,42.6977,-73.9657
361308001071,3613080,NY-010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,FARNSWORTH MIDDLE SCHOOL,6072 STATE FARM RD,GUILDERLAND,NY,12084,(518)456-6010,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Albany County,42.6898,-73.8968
361308001072,3613080,NY-010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,LYNNWOOD ELEMENTARY SCHOOL,8 REGINA DR,SCHENECTADY,NY,12303,(518)355-7930,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7248,-73.9467
361308001073,3613080,NY-010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,WESTMERE ELEMENTARY SCHOOL,6270 JOHNSTON RD,ALBANY,NY,12203,(518)456-3771,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.686,-73.8612
361308001087,3613080,NY-010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,PINE BUSH ELEMENTARY SCHOOL,3437 CARMAN RD,SCHENECTADY,NY,12303,(518)357-2770,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.746013,-73.94065
